noise_model,noise_strength,noise_qubit,h,k,H1,V,E1,E_B,E_A,E_A_minus_E_B,E_B_over_E_A,phi,trace_final,initial_energy,post_alice_energy,post_noise_energy,noise_energy_delta,final_global_energy
depolarizing,0.26,1,1.0,0.5,0.4324507606247049,-0.014762834875253143,0.41768792574945174,-0.41768792574945174,0.8944271909999154,1.3121151167493672,-0.4669892976783297,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.3595293303198719,0.4651021393199565,1.3121151167493672
depolarizing,0.28,1,1.0,0.5,0.451306941456346,0.004093345956388085,0.4554002874127341,-0.4554002874127341,0.8944271909999154,1.3498274784126494,-0.5091529998139079,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.3953064179598684,0.500879226959953,1.3498274784126498
depolarizing,0.3,1,1.0,0.5,0.47016312228798723,0.022949526788029403,0.49311264907601665,-0.49311264907601665,0.8944271909999154,1.387539840075932,-0.5513167019494863,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.4310835055998652,0.5366563145999498,1.3875398400759327
depolarizing,0.32,1,1.0,0.5,0.48901930311962855,0.0418057076196707,0.5308250107392992,-0.5308250107392992,0.8944271909999154,1.4252522017392146,-0.5934804040850647,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,1.4668605932398613,0.5724334022399459,1.4252522017392149
depolarizing,0.34,1,1.0,0.5,0.5078754839512698,0.06066188845131188,0.5685373724025817,-0.5685373724025817,0.8944271909999154,1.462964563402497,-0.6356441062206432,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.502637680879858,0.6082104898799426,1.462964563402497
depolarizing,0.36,1,1.0,0.5,0.5267316647829112,0.07951806928295313,0.6062497340658644,-0.6062497340658644,0.8944271909999154,1.5006769250657799,-0.6778078083562217,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.5384147685198548,0.6439875775199394,1.50067692506578
depolarizing,0.38,1,1.0,0.5,0.5455878456145524,0.09837425011459443,0.6439620957291469,-0.6439620957291469,0.8944271909999154,1.5383892867290623,-0.7199715104918001,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.5741918561598516,0.6797646651599362,1.5383892867290625
depolarizing,0.4,1,1.0,0.5,0.5644440264461935,0.1172304309462356,0.6816744573924292,-0.6816744573924292,0.8944271909999154,1.5761016483923447,-0.7621352126273783,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6099689437998481,0.7155417527999327,1.5761016483923447
depolarizing,0.42,1,1.0,0.5,0.5833002072778348,0.13608661177787681,0.7193868190557117,-0.7193868190557117,0.8944271909999154,1.613814010055627,-0.8042989147629566,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6457460314398444,0.751318840439929,1.6138140100556273
depolarizing,0.44,1,1.0,0.5,0.6021563881094761,0.15494279260951818,0.7570991807189943,-0.7570991807189943,0.8944271909999154,1.6515263717189097,-0.8464626168985351,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6815231190798414,0.787095928079926,1.65152637171891
depolarizing,0.46,1,1.0,0.5,0.6210125689411174,0.17379897344115947,0.7948115423822769,-0.7948115423822769,0.8944271909999154,1.6892387333821923,-0.8886263190341136,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.7173002067198384,0.822873015719923,1.6892387333821925
depolarizing,0.48,1,1.0,0.5,0.6398687497727586,0.19265515427280078,0.8325239040455594,-0.8325239040455594,0.8944271909999154,1.7269510950454747,-0.930790021169692,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.753077294359835,0.8586501033599195,1.7269510950454752
depolarizing,0.5,1,1.0,0.5,0.6587249306044,0.21151133510444195,0.8702362657088419,-0.8702362657088419,0.8944271909999154,1.7646634567087573,-0.9729537233052704,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.7888543819998315,0.8944271909999161,1.7646634567087576
depolarizing,0.52,1,1.0,0.5,0.677581111436041,0.2303675159360832,0.9079486273721242,-0.9079486273721242,0.8944271909999154,1.8023758183720395,-1.0151174254408486,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.8246314696398276,0.9302042786399122,1.80237581837204
depolarizing,0.54,1,1.0,0.5,0.6964372922676825,0.2492236967677246,0.9456609890354071,-0.9456609890354071,0.8944271909999154,1.8400881800353224,-1.0572811275764273,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.8604085572798252,0.9659813662799098,1.8400881800353233
depolarizing,0.56,1,1.0,0.5,0.7152934730993236,0.2680798775993658,0.9833733506986894,-0.9833733506986894,0.8944271909999154,1.8778005416986048,-1.0994448297120054,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.8961856449198211,1.0017584539199058,1.877800541698605
depolarizing,0.58,1,1.0,0.5,0.7341496539309649,0.286936058431007,1.0210857123619719,-1.0210857123619719,0.8944271909999154,1.9155129033618872,-1.141608531847584,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.9319627325598174,1.037535541559902,1.9155129033618874
depolarizing,0.6,1,1.0,0.5,0.7530058347626062,0.3057922392626483,1.0587980740252545,-1.0587980740252545,0.8944271909999154,1.95322526502517,-1.1837722339831624,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.9677398201998146,1.0733126291998993,1.95322526502517
depolarizing,0.62,1,1.0,0.5,0.7718620155942474,0.3246484200942896,1.0965104356885371,-1.0965104356885371,0.8944271909999154,1.9909376266884524,-1.2259359361187407,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.0035169078398107,1.1090897168398954,1.9909376266884526
depolarizing,0.64,1,1.0,0.5,0.7907181964258888,0.34350460092593094,1.1342227973518197,-1.1342227973518197,0.8944271909999154,2.0286499883517353,-1.2680996382543193,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.0392939954798077,1.1448668044798924,2.0286499883517353
depolarizing,0.66,1,1.0,0.5,0.8095743772575301,0.36236078175757225,1.1719351590151024,-1.1719351590151024,0.8944271909999154,2.0663623500150177,-1.3102633403898978,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.0750710831198043,1.180643892119889,2.0663623500150177
depolarizing,0.68,1,1.0,0.5,0.8284305580891712,0.3812169625892134,1.2096475206783845,-1.2096475206783845,0.8944271909999154,2.1040747116783,-1.3524270425254759,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.110848170759801,1.2164209797598855,2.1040747116783
depolarizing,0.7000000000000001,1,1.0,0.5,0.8472867389208126,0.4000731434208548,1.2473598823416674,-1.2473598823416674,0.8944271909999154,2.141787073341583,-1.3945907446610546,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.146625258399798,1.2521980673998825,2.1417870733415834
depolarizing,0.72,1,1.0,0.5,0.8661429197524538,0.4189293242524959,1.2850722440049498,-1.2850722440049498,0.8944271909999154,2.1794994350048653,-1.436754446796633,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.182402346039794,1.2879751550398786,2.1794994350048653
depolarizing,0.74,1,1.0,0.5,0.8849991005840951,0.43778550508413727,1.3227846056682324,-1.3227846056682324,0.8944271909999154,2.2172117966681477,-1.4789181489322114,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.218179433679791,1.3237522426798756,2.217211796668148
depolarizing,0.76,1,1.0,0.5,0.9038552814157361,0.4566416859157785,1.3604969673315146,-1.3604969673315146,0.8944271909999154,2.25492415833143,-1.5210818510677895,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.2539565213197874,1.359529330319872,2.25492415833143
depolarizing,0.78,1,1.0,0.5,0.9227114622473775,0.4754978667474198,1.3982093289947972,-1.3982093289947972,0.8944271909999154,2.2926365199947125,-1.563245553203368,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.2897336089597844,1.395306417959869,2.292636519994713
depolarizing,0.8,1,1.0,0.5,0.9415676430790186,0.4943540475790609,1.4359216906580796,-1.4359216906580796,0.8944271909999154,2.330348881657995,-1.6054092553389463,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,2.32551069659978,1.4310835055998647,2.330348881657995
depolarizing,0.8200000000000001,1,1.0,0.5,0.9604238239106601,0.5132102284107023,1.4736340523213625,-1.4736340523213625,0.8944271909999154,2.3680612433212778,-1.647572957474525,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.3612877842397775,1.4668605932398622,2.3680612433212778
depolarizing,0.84,1,1.0,0.5,0.9792800047423009,0.5320664092423434,1.5113464139846444,-1.5113464139846444,0.8944271909999154,2.4057736049845597,-1.6897366596101027,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,2.397064871879773,1.5026376808798578,2.40577360498456
depolarizing,0.86,1,1.0,0.5,0.9981361855739423,0.5509225900739847,1.549058775647927,-1.549058775647927,0.8944271909999154,2.4434859666478426,-1.7319003617456812,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.4328419595197706,1.5384147685198553,2.4434859666478426
depolarizing,0.88,1,1.0,0.5,1.016992366405584,0.5697787709056261,1.5867711373112101,-1.5867711373112101,0.8944271909999154,2.4811983283111254,-1.7740640638812604,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.468619047159767,1.5741918561598518,2.4811983283111263
depolarizing,0.9,1,1.0,0.5,1.0358485472372252,0.5886349517372673,1.6244834989744925,-1.6244834989744925,0.8944271909999154,2.518910689974408,-1.8162277660168384,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.504396134799764,1.6099689437998488,2.518910689974408
depolarizing,0.92,1,1.0,0.5,1.0547047280688666,0.6074911325689087,1.6621958606377754,-1.6621958606377754,0.8944271909999154,2.5566230516376907,-1.8583914681524172,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.540173222439761,1.6457460314398458,2.5566230516376907
depolarizing,0.9400000000000001,1,1.0,0.5,1.0735609089005078,0.6263473134005499,1.6999082223010578,-1.6999082223010578,0.8944271909999154,2.594335413300973,-1.9005551702879955,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.575950310079757,1.6815231190798419,2.594335413300974
depolarizing,0.96,1,1.0,0.5,1.0924170897321483,0.6452034942321909,1.7376205839643393,-1.7376205839643393,0.8944271909999154,2.6320477749642546,-1.9427188724235729,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.6117273977197533,1.717300206719838,2.632047774964255
depolarizing,0.98,1,1.0,0.5,1.1112732705637898,0.6640596750638323,1.7753329456276221,-1.7753329456276221,0.8944271909999154,2.6697601366275374,-1.9848825745591516,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.64750448535975,1.7530772943598345,2.669760136627538
depolarizing,1.0,1,1.0,0.5,1.130129451395431,0.6829158558954735,1.8130453072909045,-1.8130453072909045,0.8944271909999154,2.70747249829082,-2.0270462766947297,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,2.6832815729997463,1.788854381999831,2.7074724982908203
