noise_model,noise_strength,noise_qubit,h,k,H1,V,E1,E_B,E_A,E_A_minus_E_B,E_B_over_E_A,phi,trace_final,initial_energy,post_alice_energy,post_noise_energy,noise_energy_delta,final_global_energy
dephasing,0.4,1,1.0,0.5,0.07418332482352075,0.07951806928295314,0.15370139410647388,-0.15370139410647388,0.8944271909999154,1.0481285851063893,-0.17184338272928065,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.2521980673998818,0.3577708763999664,1.0481285851063895
dephasing,0.42,1,1.0,0.5,0.06852647057402843,0.09648863203143017,0.1650151026054586,-0.1650151026054586,0.8944271909999154,1.059442293605374,-0.18449249336995413,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.27008661121988,0.3756594202199647,1.059442293605374
dephasing,0.44,1,1.0,0.5,0.06286961632453603,0.11345919477990733,0.17632881110444337,-0.17632881110444337,0.8944271909999154,1.0707560021043587,-0.1971416040106277,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.2879751550398784,0.39354796403996295,1.0707560021043587
dephasing,0.46,1,1.0,0.5,0.05721276207504361,0.13042975752838457,0.18764251960342818,-0.18764251960342818,0.8944271909999154,1.0820697106033437,-0.20979071465130125,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.3058636988598769,0.41143650785996144,1.082069710603344
dephasing,0.48,1,1.0,0.5,0.051555907825551237,0.14740032027686173,0.19895622810241298,-0.19895622810241298,0.8944271909999154,1.0933834191023284,-0.2224398252919748,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.3237522426798751,0.4293250516799597,1.0933834191023286
dephasing,0.5,1,1.0,0.5,0.04589905357605886,0.16437088302533887,0.21026993660139773,-0.21026993660139773,0.8944271909999154,1.1046971276013131,-0.23508893593264835,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.3416407864998736,0.4472135954999582,1.1046971276013136
dephasing,0.52,1,1.0,0.5,0.04024219932656646,0.18134144577381606,0.22158364510038253,-0.22158364510038253,0.8944271909999154,1.116010836100298,-0.2477380465733219,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.3595293303198717,0.46510213931995625,1.116010836100298
dephasing,0.54,1,1.0,0.5,0.03458534507707407,0.1983120085222932,0.23289735359936725,-0.23289735359936725,0.8944271909999154,1.1273245445992828,-0.26038715721399536,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.3774178741398704,0.48299068313995497,1.127324544599283
dephasing,0.56,1,1.0,0.5,0.028928490827581685,0.21528257127077033,0.24421106209835203,-0.24421106209835203,0.8944271909999154,1.1386382530982675,-0.27303626785466895,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.3953064179598684,0.500879226959953,1.1386382530982675
dephasing,0.58,1,1.0,0.5,0.023271636578089352,0.23225313401924738,0.25552477059733675,-0.25552477059733675,0.8944271909999154,1.1499519615972522,-0.2856853784953424,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.4131949617798665,0.5187677707799511,1.1499519615972522
dephasing,0.6,1,1.0,0.5,0.017614782328596937,0.2492236967677246,0.2668384790963215,-0.2668384790963215,0.8944271909999154,1.161265670096237,-0.29833448913601596,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.4310835055998652,0.5366563145999498,1.1612656700962372
dephasing,0.62,1,1.0,0.5,0.011957928079104535,0.2661942595162018,0.27815218759530635,-0.27815218759530635,0.8944271909999154,1.1725793785952217,-0.31098359977668955,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.4489720494198635,0.554544858419948,1.1725793785952217
dephasing,0.64,1,1.0,0.5,0.006301073829612147,0.283164822264679,0.28946589609429113,-0.28946589609429113,0.8944271909999154,1.1838930870942066,-0.3236327104173631,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.466860593239862,0.5724334022399465,1.1838930870942068
dephasing,0.66,1,1.0,0.5,0.0006442195801198008,0.300135385013156,0.3007796045932758,-0.3007796045932758,0.8944271909999154,1.195206795593191,-0.3362818210580365,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.4847491370598598,0.5903219460599444,1.195206795593191
dephasing,0.68,1,1.0,0.5,-0.005012634669372587,0.31710594776163314,0.31209331309226057,-0.31209331309226057,0.8944271909999154,1.206520504092176,-0.34893093169871003,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.5026376808798585,0.6082104898799431,1.2065205040921763
dephasing,0.7000000000000001,1,1.0,0.5,-0.010669488918864975,0.3340765105101103,0.3234070215912453,-0.3234070215912453,0.8944271909999154,1.2178342125911608,-0.3615800423393835,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.5205262246998568,0.6260990336999414,1.2178342125911608
dephasing,0.72,1,1.0,0.5,-0.01632634316835735,0.35104707325858747,0.3347207300902301,-0.3347207300902301,0.8944271909999154,1.2291479210901455,-0.37422915298005716,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.538414768519855,0.6439875775199396,1.229147921090146
dephasing,0.74,1,1.0,0.5,-0.021983197417849695,0.36801763600706455,0.34603443858921484,-0.34603443858921484,0.8944271909999154,1.2404616295891302,-0.38687826362073063,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.5563033123398533,0.6618761213399379,1.2404616295891304
dephasing,0.76,1,1.0,0.5,-0.027640051667342097,0.3849881987555417,0.3573481470881996,-0.3573481470881996,0.8944271909999154,1.2517753380881151,-0.39952737426140417,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.5741918561598516,0.6797646651599362,1.2517753380881151
dephasing,0.78,1,1.0,0.5,-0.033296905916834485,0.4019587615040189,0.3686618555871844,-0.3686618555871844,0.8944271909999154,1.2630890465870999,-0.4121764849020777,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.5920803999798498,0.6976532089799344,1.2630890465871
dephasing,0.8,1,1.0,0.5,-0.03895376016632686,0.41892932425249596,0.3799755640861691,-0.3799755640861691,0.8944271909999154,1.2744027550860846,-0.4248255955427512,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.6099689437998481,0.7155417527999327,1.2744027550860844
dephasing,0.8200000000000001,1,1.0,0.5,-0.04461061441581926,0.43589988700097326,0.391289272585154,-0.391289272585154,0.8944271909999154,1.2857164635850693,-0.4374747061834248,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.6278574876198468,0.7334302966199314,1.2857164635850697
dephasing,0.84,1,1.0,0.5,-0.05026746866531161,0.45287044974945023,0.4026029810841386,-0.4026029810841386,0.8944271909999154,1.297030172084054,-0.4501238168240982,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6457460314398449,0.7513188404399295,1.2970301720840542
dephasing,0.86,1,1.0,0.5,-0.05592432291480401,0.4698410124979274,0.41391668958312344,-0.41391668958312344,0.8944271909999154,1.3083438805830387,-0.4627729274647718,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.6636345752598432,0.7692073842599277,1.3083438805830387
dephasing,0.88,1,1.0,0.5,-0.061581177164296404,0.4868115752464046,0.4252303980821082,-0.4252303980821082,0.8944271909999154,1.3196575890820237,-0.4754220381054453,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.6815231190798416,0.7870959280799262,1.3196575890820237
dephasing,0.9,1,1.0,0.5,-0.06723803141378876,0.5037821379948817,0.43654410658109294,-0.43654410658109294,0.8944271909999154,1.3309712975810084,-0.4880711487461188,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.69941166289984,0.8049844718999245,1.3309712975810082
dephasing,0.92,1,1.0,0.5,-0.07289488566328117,0.5207527007433589,0.4478578150800777,-0.4478578150800777,0.8944271909999154,1.3422850060799931,-0.5007202593867923,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.717300206719838,0.8228730157199226,1.3422850060799933
dephasing,0.9400000000000001,1,1.0,0.5,-0.07855173991277353,0.5377232634918361,0.45917152357906255,-0.45917152357906255,0.8944271909999154,1.353598714578978,-0.513369370027466,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.7351887505398367,0.8407615595399213,1.353598714578978
dephasing,0.96,1,1.0,0.5,-0.08420859416226588,0.554693826240313,0.47048523207804716,-0.47048523207804716,0.8944271909999154,1.3649124230779626,-0.5260184806681393,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.7530772943598347,0.8586501033599193,1.3649124230779628
dephasing,0.98,1,1.0,0.5,-0.0898654484117583,0.5716643889887904,0.48179894057703204,-0.48179894057703204,0.8944271909999154,1.3762261315769475,-0.538667591308813,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.7709658381798332,0.8765386471799178,1.3762261315769477
dephasing,1.0,1,1.0,0.5,-0.09552230266125068,0.5886349517372674,0.49311264907601676,-0.49311264907601676,0.8944271909999154,1.3875398400759322,-0.5513167019494865,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.7888543819998315,0.8944271909999161,1.3875398400759322
