noise_model,noise_strength,noise_qubit,h,k,H1,V,E1,E_B,E_A,E_A_minus_E_B,E_B_over_E_A,phi,trace_final,initial_energy,post_alice_energy,post_noise_energy,noise_energy_delta,final_global_energy
amplitude_damping,0.36,1,1.0,0.5,0.8060322553366797,0.040625000312720455,0.8466572556494001,-0.8466572556494001,0.8944271909999154,1.7410844466493156,-0.9465915886377387,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.6658636988598765,0.7714365078599611,1.7410844466493158
amplitude_damping,0.38,1,1.0,0.5,0.8401946863129202,0.057951803082291184,0.8981464893952114,-0.8981464893952114,0.8944271909999154,1.7925736803951269,-1.0041583020202438,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.7093867818466613,0.8149595908467459,1.7925736803951269
amplitude_damping,0.4,1,1.0,0.5,0.8743281392668404,0.07536553991882194,0.9496936791856623,-0.9496936791856623,0.8944271909999154,1.8441208701855776,-1.0617898122305096,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.7530015013860645,0.8585743103861491,1.844120870185578
amplitude_damping,0.42,1,1.0,0.5,0.9084311526179843,0.09287059556368041,1.0013017481816648,-1.0013017481816648,0.8944271909999154,1.8957289391815801,-1.1194893874617902,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.7967124794013096,0.9022852884013942,1.8957289391815804
amplitude_damping,0.44,1,1.0,0.5,0.9425021376273652,0.11047173623382896,1.0529738738611942,-1.0529738738611942,0.8944271909999154,1.9474010648611095,-1.1772605802424603,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.8405247399262057,0.9460975489262903,1.9474010648611098
amplitude_damping,0.46,1,1.0,0.5,0.9765393623484019,0.1281741577690111,1.104713520117413,-1.104713520117413,0.8944271909999154,1.9991407111173283,-1.235107263322809,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.884443759856735,0.9900165688568195,1.9991407111173285
amplitude_damping,0.48,1,1.0,0.5,1.010540932875612,0.14598354188567098,1.156524474761283,-1.156524474761283,0.8944271909999154,2.0509516657611986,-1.293033671604235,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.928475528247891,1.0340483372479756,2.0509516657611986
amplitude_damping,0.5,1,1.0,0.5,1.0445047713132443,0.1639061222710673,1.2084108935843116,-1.2084108935843116,0.8944271909999154,2.102838084584227,-1.3510444514028934,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.9726266159829935,1.0781994249830782,2.102838084584227
amplitude_damping,0.52,1,1.0,0.5,1.0784285897340589,0.18194876270691507,1.2603773524409738,-1.2603773524409738,0.8944271909999154,2.154804543440889,-1.4091447186796147,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.016904258123236,1.1224770671233206,2.154804543440889
amplitude_damping,0.54,1,1.0,0.5,1.1123098591984735,0.2001190500119625,1.312428909210436,-1.312428909210436,0.8944271909999154,2.2068561002103513,-1.467340128315218,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.061316451877766,1.1668892608778507,2.2068561002103517
amplitude_damping,0.56,1,1.0,0.5,1.1461457726381747,0.21842540539114896,1.3645711780293237,-1.3645711780293237,0.8944271909999154,2.2589983690292392,-1.5256369571052684,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.1058720739759993,1.211444882976084,2.2589983690292392
amplitude_damping,0.58,1,1.0,0.5,1.1799332000503102,0.2368772188530333,1.4168104189033435,-1.4168104189033435,0.8944271909999154,2.3112376099032588,-1.5840422039489153,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.150581022356035,1.2561538313561198,2.311237609903259
amplitude_damping,0.6,1,1.0,0.5,1.2136686339606724,0.25548501282023806,1.4691536467809105,-1.4691536467809105,0.8944271909999154,2.363580837780826,-1.6425637117969163,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.195454388625204,1.3010271976252885,2.363580837780826
amplitude_damping,0.62,1,1.0,0.5,1.2473481224409821,0.2742606430776018,1.521608765518584,-1.521608765518584,0.8944271909999154,2.4160359565184995,-1.7012103174295468,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.2405046698780167,1.3460774788781014,2.4160359565185
amplitude_damping,0.64,1,1.0,0.5,1.280967186022042,0.29321754803271427,1.5741847340547563,-1.5741847340547563,0.8944271909999154,2.4686119250546716,-1.7599920372444326,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.285746031439845,1.3913188404399297,2.468611925054672
amplitude_damping,0.66,1,1.0,0.5,1.3145207135014962,0.3123710612926408,1.626891774794137,-1.626891774794137,0.8944271909999154,2.5213189657940522,-1.8189203002374854,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.3311946363517118,1.4367674453517965,2.5213189657940527
amplitude_damping,0.68,1,1.0,0.5,1.3480028296986313,0.3317388083995296,1.679741638098161,-1.679741638098161,0.8944271909999154,2.574168829098076,-1.8780082437121701,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.376869063566346,1.4824418725664308,2.5741688290980766
amplitude_damping,0.7000000000000001,1,1.0,0.5,1.3814067253322664,0.3513412171969137,1.73274794252918,-1.73274794252918,0.8944271909999154,2.6271751335290956,-1.9372710936840738,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.422790845921497,1.5283636549215815,2.627175133529096
amplitude_damping,0.72,1,1.0,0.5,1.4147244348530845,0.3712021843327514,1.7859266191858358,-1.7859266191858358,0.8944271909999154,2.680353810185751,-1.9967266616629555,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.4689851726958283,1.574557981695913,2.6803538101857516
amplitude_damping,0.74,1,1.0,0.5,1.4479465413363726,0.39134996058117755,1.8392965019175502,-1.8392965019175502,0.8944271909999154,2.7337236929174655,-2.0563960045326084,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.515481822819983,1.6210546318200678,2.733723692917466
amplitude_damping,0.76,1,1.0,0.5,1.4810617768393353,0.4118183497705807,1.892880126609916,-1.892880126609916,0.8944271909999154,2.7873073176098315,-2.1163043181790915,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.5623164286577422,1.667889237657827,2.787307317609831
amplitude_damping,0.78,1,1.0,0.5,1.5140564690531757,0.43264836882735125,1.946704837880527,-1.946704837880527,0.8944271909999154,2.8411320288804425,-2.176482174814284,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.609532225845777,1.7151050348458616,2.841132028880443
amplitude_damping,0.8,1,1.0,0.5,1.546913755158923,0.4538906062084017,2.0008043613673245,-2.0008043613673245,0.8944271909999154,2.89523155236724,-2.236967280847697,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.657182539299806,1.7627553482998906,2.8952315523672403
amplitude_damping,0.8200000000000001,1,1.0,0.5,1.5796124306650432,0.47560867538833373,2.055221106053377,-2.055221106053377,0.8944271909999154,2.9496482970532925,-2.2978070509638293,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.705334423509702,1.8109072325097868,2.949648297053293
amplitude_damping,0.84,1,1.0,0.5,1.6121252018694536,0.49788445747339116,2.110009659342845,-2.110009659342845,0.8944271909999154,3.0044368503427603,-2.359062515735889,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.7540741887398195,1.8596469977399042,3.0044368503427608
amplitude_damping,0.86,1,1.0,0.5,1.644415914305309,0.5208264158641163,2.1652423301694252,-2.1652423301694252,0.8944271909999154,3.0596695211693405,-2.4208145190094403,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.8035161654529857,1.9090889744530704,3.059669521169341
amplitude_damping,0.88,1,1.0,0.5,1.6764349116491684,0.5445835195308302,2.2210184311799983,-2.2210184311799983,0.8944271909999154,3.1154456221799136,-2.4831740956992086,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.8538173807315026,1.9593901897315873,3.115445622179915
amplitude_damping,0.9,1,1.0,0.5,1.708110705052988,0.5693702350176626,2.2774809400706504,-2.2774809400706504,0.8944271909999154,3.1719081310705657,-2.546301099729051,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.9052039021624876,2.0107767111625723,3.171908131070566
amplitude_damping,0.92,1,1.0,0.5,1.7393335742124798,0.5955157232374793,2.334849297449959,-2.334849297449959,0.8944271909999154,3.2292764884498744,-2.6104408731578688,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.95802269581306,2.063595504813145,3.229276488449875
amplitude_damping,0.9400000000000001,1,1.0,0.5,1.7699188190733448,0.6235740843531757,2.3934929034265204,-2.3934929034265204,0.8944271909999154,3.2879200944264357,-2.6760064178625207,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,3.012857834538761,2.118430643538846,3.287920094426436
amplitude_damping,0.96,1,1.0,0.5,1.799506302878916,0.6546257286347517,2.4541320315136677,-2.4541320315136677,0.8944271909999154,3.348559222513583,-2.74380302411211,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,3.0708481707598008,2.1764209797598855,3.348559222513583
amplitude_damping,0.98,1,1.0,0.5,1.827166260340942,0.6914599519469666,2.5186262122879084,-2.5186262122879084,0.8944271909999154,3.4130534032878237,-2.815909710294291,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,3.1349338804764226,2.2405066894765073,3.4130534032878246
amplitude_damping,1.0,1,1.0,0.5,1.843110489050429,0.7634413615167956,2.6065518505672247,-2.6065518505672247,0.8944271909999154,3.50097904156714,-2.914213562373096,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,3.236067977499789,2.3416407864998736,3.5009790415671405
